Direction,Stop Name,Stop Name Marathi,,,,,
DOWN,Nageshwar Vidyalay,नागेश्वर विद्यालय,,,,,
DOWN,Moshigaon,मोशी गांव,,,,,
DOWN,Chaudhari Dhaba,चौधरी ढाबा,,,,,
DOWN,Bankarvasti,बनकर वस्ती,,,,,
DOWN,Boratevasti Nasik Road,बोराटे वस्ती,,,,,
DOWN,Moshi Jakat Naka,जुना जकात नाका,,,,,
DOWN,Tanna Products,तन्ना प्रॉटेक्स,,,,,
DOWN,Vakhar Mahamandal Bhosari,वखार महामंडळ भोसरी,,,,,
DOWN,Panjarpol,पांजरपोळ,,,,,
DOWN,Sadgurunagar,सद्गगुरुनगर,,,,,
DOWN,Dhawdevasti,धावडेवस्ती,,,,,
DOWN,Bhosari,भोसरी,,,,,
DOWN,Mhalunge Phata Chakan,म्हाळुंगे फाटा चाकण,,,,,
DOWN,Atlas Company,अ‍ॅटलास कंपनी,,,,,
DOWN,CenturyEnka Colony,सेचुरीएन्का कॉलनी,,,,,
DOWN,Optonica Company,ऑप्टीनिका कंपनी,,,,,
DOWN,Landewadi,लांडेवाडी,,,,,
DOWN,Philips,फिलीप्स,,,,,
DOWN,MIDC Bhosari,एमआयडीसी,,,,,
DOWN,Bhosari Police Station,भोसरी पोलीस स्टेशन,,,,,
DOWN,CIRT,सीआयआरटी,,,,,
DOWN,Nashik Phata,नाशिक फाटा,,,,,
DOWN,Kasarwadi,कासारवाडी,,,,,
DOWN,Marshal,मार्शल,,,,,
DOWN,Sandvik Company,सॅन्डविक,,,,,
DOWN,Phugewadi,फुगेवाडी,,,,,
DOWN,Dapodi,दापोडी,,,,,
DOWN,GopiChal,गोपीचाळ,,,,,
DOWN,Factory Hospital,फॅक्टरी हॉस्पिटल,,,,,
DOWN,Khadki Post,खडकी पोस्ट,,,,,
DOWN,Raja Bungalow,राजा बंगला,,,,,
DOWN,Chinchwadgaon,चिंचवडगांव,,,,,
DOWN,Kalimata Mandir,कालीकामाता मंदिर,,,,,
DOWN,Darshan Hall,दर्शन हॉल,,,,,
DOWN,Elpro Company,एलप्रो कंपनी,,,,,
DOWN,More Prekshagruha,मोरे नाट्यगृह,,,,,
DOWN,Lokmanya Hospital,लोकमान्य हॉस्पिटल,,,,,
DOWN,Chinchwad Station,चिंचवड स्टेशन,,,,,
DOWN,Empire Estate,एमपायर इस्टेट,,,,,
DOWN,Finolex,फिनिलेक्स ,,,,,
DOWN,Pimpri,पिंपरी,,,,,
DOWN,Mahindra Company,महिंद्रा कंपनी,,,,,
DOWN,Gandhinagar,गांधी नगर,,,,,
DOWN,Kamgarnagar,कामगारनगर,,,,,
DOWN,HA Corner,एच ए कॉर्नर,,,,,
DOWN,Nehrunagar,नेहरूनगर,,,,,
DOWN,Nehrunagar Depot,नेहरूनगर डेपो,,,,,
DOWN,Kharalwadi,खराळवाडी,,,,,
DOWN,HA,एच.ए.,,,,,
DOWN,Indian Card,इंडियन कार्ड ,,,,,
DOWN,Vallabhnagar,वल्लभनगर,,,,,
DOWN,Bhakti Shakti,भक्ति शक्ति,,,,,
DOWN,Krushna Mandir Nigdi,कृष्ण मंदिर निगडी,,,,,
DOWN,Nigdi,निगडी,,,,,
DOWN,Bajaj Auto,बजाज ऑटो,,,,,
DOWN,Akurdi Chowk,आकुर्डी चौक,,,,,
DOWN,Ruston Company,रुस्टन कंपनी,,,,,
DOWN,Kalbhornagar,काळभोरनगर,,,,,
DOWN,Mehta Hospital,मेहता हॉस्पिटल,,,,,
DOWN,Jayshree Talkies,जयश्री टॉकिज,,,,,
DOWN,Power House Khadki,पॉवर हाऊस खडकी,,,,,
DOWN,Trekonibaug,त्रिकोणीबाग,,,,,
DOWN,Vehicle Depo,व्हेईकल डेपो,,,,,
DOWN,Ammunition Factory Gate,अ‍ॅम्युनेशन फॅक्टरी गेट,,,,,
DOWN,Ganeshnagar Bopkhel,गणेशनगर बोपखेल,,,,,
DOWN,Jeevannagar Hospital,जीवन नगर हॉस्पिटल,,,,,
DOWN,Ramnagar Bopkhel,रामनगर बोपखेल,,,,,
DOWN,Bopkhel,बोपखेल,,,,,
DOWN,Arsenal Factory Road,आर्सेनल फॅक्टरी रोड,,,,,
DOWN,512,512,,,,,
DOWN,Dagadikhan,दगडीखाण,,,,,
DOWN,Bhairavnagar Dhanori Road,भैरवनगर धानोरी रोड,,,,,
DOWN,Gokulnagar Dhanori Road,गोकुळनगर धानोरी रोड,,,,,
DOWN,Gurudev Dattanagar,गुरूदेव दत्तनगर,,,,,
DOWN,Dhanori Shala,धानोरी शाळा,,,,,
DOWN,Dhanorigaon,धानोरी गांव,,,,,
DOWN,Madhavnagar Dhanori,माधवनगर धानोरी,,,,,
DOWN,Kamalpark,कमलपार्क,,,,,
DOWN,Pimplenilakh,पिंपळेनिलख,,,,,
DOWN,Ganesh Mandir Pimplenilakh,गणेश मंदीर पिंपळेनिलख,,,,,
DOWN,Rakshak Chowk,रक्षक चौक,,,,,
DOWN,Aundh Hospital,औंध हॉस्पिटल,,,,,
DOWN,Spicer College,स्पायसर कॉलेज,,,,,
DOWN,Spicer College Press,स्पायसर कॉलेज प्रेस,,,,,
DOWN,Botanical Garden,बोटनिकल गार्डन,,,,,
DOWN,Vasundhara Lawns,वसुंधरा लॉन्स,,,,,
DOWN,Pinok Society,पिनॉक सोसायटी,,,,,
DOWN,Kumbharwada,कुंभारवाडा,,,,,
DOWN,Sasoon Hospital,ससून हॉस्पिटल ,,,,,
DOWN,Pune Station Depo,पुणे स्टेशन डेपो ,,,,,
DOWN,Pushp Mangal,पुष्प मंगल,,,,,
DOWN,ESI Hospital,इएसआय हॉस्पिटल,,,,,
DOWN,Vasantbaug,वसंत बाग,,,,,
DOWN,Kothari,कोठारी,,,,,
DOWN,Bibvewadi,बिबवेवाडी,,,,,
DOWN,Bharat Jyoti,भारत ज्योती,,,,,
DOWN,Lower Indiranagar,लोअर इंदिरा नगर,,,,,
DOWN,Chintamaninagar,चिंतामणी नगर,,,,,
DOWN,State Bank Colony,स्‍टेट बँक कॉलनी,,,,,
DOWN,Upper Indiranagar,अप्पर इंदिरानगर,,,,,
DOWN,Upper Depot,अप्पर डेपो,,,,,
DOWN,Sundarban,सुंदरबन,,,,,
DOWN,Rajas Society Corner,राजस सोसायटी कॉर्नर,,,,,
DOWN,Paramount Garden,पॅरामाऊंट गार्डन ,,,,,
DOWN,Gokulnagar Katraj Kondhwa Road,गोकुळ नगर कात्रज कोंढवा रोड ,,,,,
DOWN,Godown Katraj Kondhwa Road,गोडाऊन कात्रज कोंढवा रोड ,,,,,
DOWN,Khadi Machine Katraj Kondhwa Road,खडी मशीन कात्रज कोंढवा रोड ,,,,,
DOWN,Kondhwa Hospital,कोंढवा हॉस्पिटल,,,,,
DOWN,Yewalewadi,येवलेवाडी,,,,,
DOWN,Shivajinagar,शिवाजीनगर,,,,,
DOWN,Rajesh Society Corner,राजेश सोसायटी कॉर्नर,,,,,
DOWN,Vidyanagar,विद्यानगर,,,,,
DOWN,Tingarenagar,टिंगरे नगर,,,,,
DOWN,Shanti Medical Store,शांति मेडिकल स्टोअर्स,,,,,
DOWN,Kekan gas,केकान गॅस,,,,,
DOWN,Jahangir Hospital,जहांगीर हॉस्पिटल,,,,,
DOWN,Wadebolhai,वाडेबोल्हाई,,,,,
DOWN,Wadebolhai Mandir,वाडेबोल्हाई मंदिर,,,,,
DOWN,Vadegaon Phata,वाडेगांव फाटा,,,,,
DOWN,Jyoti Ashram,ज्योती आश्रम,,,,,
DOWN,Poultry Farm Shivneri,पोल्ट्री फार्म शिवनेरी,,,,,
DOWN,Bagalvasti,बागलवस्ती,,,,,
DOWN,Dhorevasti,ढोरेवस्ती,,,,,
DOWN,Kesanandgaon,केसनंदगांव,,,,,
DOWN,Hipick Company,हायपीक कंपनी,,,,,
DOWN,Thubevasti,ठुबे वस्ती,,,,,
DOWN,ST Stand Kesanand,एस.टी.स्टॅन्ड केसनंद,,,,,
DOWN,Tikone Godown,तिकोणे गोडाऊन,,,,,
DOWN,Kesnand Phata,केसनंद फाटा,,,,,
DOWN,Wagholi,वाघोली,,,,,
DOWN,Satav Highschool,सातव हायस्कुल,,,,,
DOWN,Panmala Wagholi,पानमळा वाघोली,,,,,
DOWN,Soyrik Mangal Karyalay,सोयरीक मंगल कार्यालय,,,,,
DOWN,Godown Talera,गोडावुन तालेरा ,,,,,
DOWN,Sai Satyam Society,साई सत्यम सोसायटी,,,,,
DOWN,Khandvenagar,खांदवेनगर ,,,,,
DOWN,Aaple Ghar,आपले घर,,,,,
DOWN,Janakbaba Darga,जनकबाबा दर्गा,,,,,
DOWN,Kharadi Bypass,खराडी बायपास,,,,,
DOWN,Chandannagar,चंदननगर,,,,,
DOWN,Tata Guardroom,टाटा गार्डरूम,,,,,
DOWN,5 Wa Mile,५ वा मैल,,,,,
DOWN,Vimannagar Corner,विमाननगर कॉर्नर,,,,,
DOWN,Vadgaonsheri Phata,वडगावशेरी फाटा,,,,,
DOWN,Ramwadi Jakat Naka,रामवाडी जकात नाका,,,,,
DOWN,Shastrinagar Nagar Road,शास्त्री नगर नगर रोड,,,,,
DOWN,Wadia Bungalow,वाडीया बंगला,,,,,
DOWN,Gunjan Corner,गुंजन कॉर्नर,,,,,
DOWN,Vadegaon,वाडेगाव,,,,,
DOWN,Pathare Bungalow,पठारे बंगला,,,,,
DOWN,Kutalevasti,कुटाळे वस्ती,,,,,
DOWN,Bangarvasti,बांगरवस्ती,,,,,
DOWN,Westend,वेस्टएंड ,,,,,
DOWN,Bombay Garage,बॉम्बे गॅरेज,,,,,
DOWN,Juna Pul Gate,जुना पुलगेट,,,,,
DOWN,Agrawal Colony,आग्रवाल कॉलनी,,,,,
DOWN,Akashwani,आकाशवाणी,,,,,
DOWN,15 Number,१५ नंबर,,,,,
DOWN,Laxmi Colony,लक्ष्मी कॉलनी,,,,,
DOWN,Shelwalwadi Market,शेवाळ वाडी  मार्केट,,,,,
DOWN,Manjari Farm,मांजरी फार्म,,,,,
DOWN,Shewalwadi,शेवाळवाडी,,,,,
DOWN,Maheshwari Mangal Karyalay,माहेश्वरी मंगल कार्यालय,,,,,
DOWN,VITT College Hostel,व्ही आय टी टी कॉलेज हॉस्टेल,,,,,
DOWN,Salve Garden,साळवे गार्डन,,,,,
DOWN,VITT College,व्ही आय टी टी कॉलेज,,,,,
DOWN,Pune Vidhyapeeth,पुणे विद्यापीठ,,,,,
DOWN,Vidhyapeeth Main Building,विद्यापीठ मेन बिल्डिंग,,,,,
DOWN,Vidhyapeeth Press,विद्यापीठ प्रेस,,,,,
DOWN,Chatuhshrungi Paytha,चतु:श्रृंगी पायथा,,,,,
DOWN,Bahiratwadi,बहिरटवाडी,,,,,
DOWN,Shivaji Housing Society,शिवाजी हौ.सोसायटी,,,,,
DOWN,Ramoshiwadi,रामोशीवाडी,,,,,
DOWN,Sheti Mahamandal,शेती महामंडळ,,,,,
DOWN,Symbiosis College,सिंम्बॉसिस कॉलेज,,,,,
DOWN,Law College,लॉ कॉलेज,,,,,
DOWN,Jaykar Bungalow,जयकर बंगला,,,,,
DOWN,Nandanwan Bungalow,नंदनवन बंगला,,,,,
DOWN,Suvarnrekha Bungalow,सुवर्णरेखा बंगला,,,,,
DOWN,Shirish Bungalow,शिरीष बंगला,,,,,
DOWN,Vimlabai Garware Highschool,विमलाबाई गरवारे हायस्कूल,,,,,
DOWN,Indiranagar,इंदिरानगर,,,,,
DOWN,Supermarket,सुपरमार्केट,,,,,
DOWN,Lake Town Society,लेकटाऊन सोसायटी,,,,,
DOWN,Employment Office,एम्प्लायमेट ऑफिस,,,,,
DOWN,Apsara Talkies,अप्सरा टॉकीज,,,,,
DOWN,P & T Colony,पी ॲण्ड टी कॉलनी,,,,,
DOWN,Vakhar Mahamandal Marketyard,वखार महामंडळ मार्केटयार्ड ,,,,,
DOWN,Gangadham,गंगाधाम,,,,,
DOWN,Zhala Complex,झाला कॉम्प्लेक्स,,,,,
DOWN,Kumar Park,कुमार पार्क,,,,,
DOWN,Anandnagar Marketyard,आनंद नगर मार्केटयार्ड ,,,,,
DOWN,Gangadham Corner,गंगाधाम कॉर्नर,,,,,
DOWN,Aai mata Mandir,आईमाता मंदिर,,,,,
DOWN,Oswal Bhandhu Estate,ओसवाल बंधु इस्टेट,,,,,
DOWN,Kakdevasti,काकडे वस्ती,,,,,
DOWN,Gajanan Maharajnagar,गजानन महाराज नगर,,,,,
DOWN,Ladies Hostel,लेडीज होस्टेल,,,,,
DOWN,Rajiv Gandhinagar,राजीव गांधी नगर,,,,,
DOWN,Sukhsagarnagar,सुखसागरनगर,,,,,
DOWN,Sai Palace,साई पॅलेस,,,,,
DOWN,Khandoba Mandir corner,खंडोबा मंदिर कॉर्नर,,,,,
DOWN,Khandoba Mandir,खडोंबा मंदिर,,,,,
DOWN,Kakadevasti,काकडेवस्ती,,,,,
DOWN,Ghotawade Phata,घोटावडे फाटा,,,,,
DOWN,Sangam Metal Company,संगम मेटेल कंपनी,,,,,
DOWN,Kanda Engineering Company,कांडा इंजिनिअरींग कंपनी,,,,,
DOWN,Power House Ghotawade,पावर हाऊस घोटावडे ,,,,,
DOWN,Bhare Phata,भरेफाटा,,,,,
DOWN,Alpha Paper Mill,अल्फा पेपर मिल,,,,,
DOWN,Ghotawade Road Petrol Pump,घोटावडे रोड पेट्रोलपंप,,,,,
DOWN,Hanuman Chowk,हनुमान चौक,,,,,
DOWN,Dattakrupa Mangal Karyalay,दत्तकृपा मंगल कार्यालय,,,,,
DOWN,Godambevasti,गोडांबेवस्ती,,,,,
DOWN,Farm House Mulkhed,फार्म हाऊस मुलखेड,,,,,
DOWN,Mulkhed,मुलखेड,,,,,
DOWN,Aynalvasti,आयनळवस्ती,,,,,
DOWN,Jilha Parishad Shala Chande,जिल्हा परिषद शाळा चांदे,,,,,
DOWN,Vitbhatti Chande,विटभट्टी चांदे,,,,,
DOWN,Bhairavnath Mandir Chande,भैरवनाथ मंदिर चांदे,,,,,
DOWN,Nandegaon Phata,नांदेगाव फाटा ,,,,,
DOWN,Dhamalevasti Nandegaon,ढमाले वस्ती नांदेगाव,,,,,
DOWN,Shindevasti Susgaon,शिंदे वस्ती सुसगाव ,,,,,
DOWN,Lupin Company Phata,लुपिन कंपनी फाटा,,,,,
DOWN,Shitolevasti Susgaon,शितोळेवस्ती सूसगांव,,,,,
DOWN,Susgaon,सूसगांव,,,,,
DOWN,Tapkirvasti Susgaon,तापकिरवस्ती सूसगांव,,,,,
DOWN,Ranwarevasti,रणवरेवस्ती,,,,,
DOWN,Balaji Chowk,बालाजी चौक,,,,,
DOWN,ARDL Gate,ए.आर.डी.एल.गेट,,,,,
DOWN,IMD Colony,आय.एम.डी. कॉलनी,,,,,
DOWN,Marodo Company,मॅरोडो कंपनी,,,,,
DOWN,Panchwati,पंचवटी,,,,,
DOWN,NCL Gate,एनसीएल गेट,,,,,
DOWN,NCL Colony,एनसीएल कॉलनी,,,,,
DOWN,Abhiman Shree Society,अभिमानश्री सोसायटी,,,,,
DOWN,Loyala Highschool,लॉयला हायस्कूल,,,,,
DOWN,Wireless Office,वायरलेस ऑफिस,,,,,
DOWN,Mahadev Mandir Mehendale Garage,महादेव मंदीर मेंहदळे गॅरेज,,,,,
DOWN,Mehandale Garage,मेंहदळे गॅरेज,,,,,
DOWN,Date Engineering,दाते इंजिनिअरिंग,,,,,
DOWN,Karnatak Highschool,कर्नाटक हायस्कूल,,,,,
DOWN,Ganeshnagar Navsahyadri,गणेशनगर नवसह्याद्री,,,,,
DOWN,Alankar Police Chowky,अलंकार टॉकिजपोलीस चौकी,,,,,
DOWN,Navsahayadri,नवसह्याद्री,,,,,
DOWN,United Western Sabhagrugha,युनायटेड वेस्टन सभागृह,,,,,
DOWN,Madhusanchay Society,मधुसंचय सोसायटी,,,,,
DOWN,Sahwas Society,सहवास सोसायटी,,,,,
DOWN,Gosavivasti Karvenagar,गोसावी वस्ती कर्वेनगर ,,,,,
DOWN,Karvenagar Corner,कर्वेनगर कॉर्नर,,,,,
DOWN,Galinde Path,गालिंदे पथ,,,,,
DOWN,Dagadi Nagoba,दगडीनागोबा,,,,,
DOWN,Sonya Maruti Chowk,सोन्या मारुती चौक,,,,,
DOWN,City Post,सिटि पोस्ट,,,,,
DOWN,Kothrud Stand,कोथरुड स्टॅन्ड,,,,,
DOWN,Tapodham,तपोधाम,,,,,
DOWN,Warjegaon,वारजेगाव,,,,,
DOWN,Popularnagar,पॉप्युलरनगर,,,,,
DOWN,Cipla Center,सिप्ला सेंटर,,,,,
DOWN,Garage,गॅरेज,,,,,
DOWN,Shubham Society Warje,शुभम सोसायटी वारजे ,,,,,
DOWN,Sai Sayajinagar,साई सयाजी नगर,,,,,
DOWN,Ganpati Chowk Laxmi Road,गणपती चौक लक्ष्मी रोड ,,,,,
DOWN,Yashwantrao Chavan Natyagruha,यशवंतराव चव्हाण नाट्यगृह,,,,,
DOWN,Paranjape School,परांजपे स्कूल,,,,,
DOWN,Badhai Sweets,बधाई स्वीट्स,,,,,
DOWN,Andh Shala Kothrud,अंध शाळा कोथरूड ,,,,,
DOWN,Sahajanand Society,सहजानंद सोसायटी,,,,,
DOWN,Ashish Garden,आशिष गार्डन,,,,,
DOWN,Guru Ganeshnagar,गुरु गणेशनगर,,,,,
DOWN,Kumbare Park,कुंबरेपार्क,,,,,
DOWN,Gananjay Society,गनंजय सोसायटी,,,,,
DOWN,Mayur Colony,मयुर कॉलनी,,,,,
DOWN,Jog Prashala,जोग प्रशाला,,,,,
DOWN,Aviraj Lodge,अविराज लॉज,,,,,
DOWN,Dhondiba Sutar Bal Udyan,धोंडीबा सुतार बालउद्यान,,,,,
